Age,Gender,Marital Status,Education,Job,Income,Loan Amount,Loan Term,Interest Rate,Credit History,Collateral,Employment Length,Num Dependents,Monthly Expenses,Credit Score,Debt to Income Ratio,Loan to Value Ratio,Payment History,Credit Utilization,Bankruptcy,Foreclosure,Delinquency,Repossession,Late Payments,Credit Inquiries,Default,BKI_rate
27,Female,Married,PhD,Unemployed,4848.7402684118815,21008.801408331165,62,12.278882776175536,4,No,11,1,1638.67480727719,0.5106733126028462,0.7027965999461907,0.7884022713229087,9,0.0378169182328133,0,0,0,0,5,10,1,B
48,Male,Divorced,Bachelor,Unemployed,4841.706233243811,21437.099567733032,52,17.85995372326388,3,Yes,14,3,3104.4384966113425,0.49797849343657513,0.19307913111755096,0.7874912977866885,12,0.9742193067882536,0,0,0,0,0,4,1,B
65,Male,Married,Master,Employed,4872.922287645696,21073.859352480973,13,14.581984895415662,8,Yes,8,3,2262.0722140191874,0.8454203972636606,0.5103882121417953,0.7886104949747292,7,0.9944447374463357,1,0,0,0,5,1,0,D
45,Male,Single,PhD,Unemployed,4354.570252634057,23510.689417040987,12,16.96909288664967,7,No,17,3,3526.6796876289336,0.7690482752295991,0.3036064973046746,0.5745160580350042,7,0.23030270182578327,0,0,0,0,0,9,0,D
76,Female,Single,PhD,Employed,7408.33835108092,21834.368068751595,39,9.604420760601851,8,No,13,1,1456.3350976215875,0.8003710724418454,0.3437854296347883,0.7071753460255934,11,0.8978783267435302,0,0,1,0,2,9,0,D
44,Male,Married,Master,Self-Employed,9288.883394020839,20052.546332961756,17,13.651121742856127,2,No,16,0,2134.150975736934,0.4312472590472468,0.35405975265625356,0.740939894849765,8,0.6573787965141218,0,0,0,0,1,3,1,A
41,Male,Single,Master,Self-Employed,5366.54353913354,12042.325996831565,32,14.735339593617281,6,No,9,3,1536.976405992232,0.69788366208853,0.41487193358165986,0.6351068115456536,10,0.42507008127222223,0,0,0,0,4,0,0,C
64,Male,Married,PhD,Self-Employed,3197.8769743654625,17070.014227903855,20,18.04093413952812,2,Yes,20,2,3051.238550514251,0.3903430652498431,0.2581181235743516,0.7537336005676769,7,0.9502941074877604,0,0,0,0,0,1,1,A
25,Female,Single,High School,Unemployed,3437.462182402818,19193.253175600064,46,16.049800006324524,7,Yes,16,3,1796.784976712892,0.7244876825054989,0.36374851681570275,0.8619896018260036,12,0.7042031878288864,0,0,0,0,2,8,0,D
47,Female,Married,High School,Unemployed,3715.2312318552645,18814.30335115958,63,16.906197435912496,6,No,14,4,2099.78268033454,0.7143918544425985,0.3313267166083469,0.8689060665601827,3,0.601903999704841,0,0,0,0,3,0,0,C
19,Male,Married,PhD,Employed,7539.154874508134,30401.688717745077,29,13.495865722754495,7,No,14,2,993.826577926169,0.7740215287315817,0.2497179497025871,0.7878857468194248,0,0.01674946926274712,0,0,0,1,3,10,0,D
24,Female,Single,Master,Self-Employed,4715.329058705874,4412.45468800645,60,12.335178099272413,1,No,12,1,1855.6583158107517,0.35466925633968244,0.4409146984511328,0.738814791227248,5,0.913799395985374,0,0,0,0,3,2,1,A
46,Female,Single,Bachelor,Self-Employed,6736.437126996999,34335.763868417926,53,9.974862711451332,8,Yes,11,5,1783.9339320465085,0.8409409625567494,0.3776240072094321,0.6377829790819911,10,0.8418099959055961,0,0,0,0,3,3,0,D
26,Female,Divorced,PhD,Self-Employed,6136.797771762118,593.5215946727112,64,18.548422601634137,6,No,17,1,1149.736017263634,0.6851950919762971,0.49265023123625395,0.6917032986655017,2,0.0853895839323,1,0,0,0,4,2,0,C
70,Male,Divorced,Bachelor,Employed,4074.6662838480797,3205.684887872623,38,13.256211432332675,5,Yes,12,1,2066.653101309263,0.5915948021061278,0.4238568006430418,0.7382727504296481,7,0.7669534158969664,0,0,1,0,0,0,0,C
39,Female,Married,High School,Unemployed,5266.903712076733,5915.709505752384,53,17.080968044909056,5,Yes,9,1,1209.864965516265,0.6163577749266257,0.45595240239516843,0.9656588161796169,10,0.9422327855880268,0,0,0,0,0,5,0,C
22,Female,Married,PhD,Employed,2445.6964511120163,32024.42070996533,53,15.785701602502082,8,No,10,5,631.2535782385573,0.8334141422175513,0.39254949722496985,0.7392752938230218,5,0.15472561197667167,0,0,0,0,2,4,0,D
42,Female,Single,Master,Employed,4994.69432376961,31090.569959360764,23,14.421925082946395,4,No,17,2,2600.5243285947786,0.5179908410939412,0.32078295870102363,0.8821008691890584,8,0.8286178479870311,0,0,0,0,0,4,1,B
45,Female,Divorced,High School,Self-Employed,6769.760948050897,25149.86822941681,39,13.107261901090194,1,No,15,5,1353.6899097214114,0.32505010501742254,0.3697501335135909,0.8209749632480573,7,0.7749874912014646,0,0,0,0,0,1,1,A
57,Female,Married,PhD,Self-Employed,5679.393600563508,7884.584950755932,67,8.19605858859985,4,No,13,2,3771.443429813343,0.5420010998069053,0.167062483683741,0.7903424890644933,1,0.7827334373934536,0,0,0,0,3,8,1,B
30,Female,Divorced,Bachelor,Employed,7165.310436964899,28090.542567474953,62,10.576925823748493,6,No,3,5,627.952563682582,0.7174354200857731,0.41496701569388705,0.8182786872551855,0,0.04410022518231349,0,0,0,0,2,1,0,C
27,Male,Married,Master,Unemployed,2089.0894872435933,2312.3846404355318,32,13.434572752682898,7,No,12,2,1575.2825158346461,0.7249524763822106,0.41337995923752496,0.830931424848594,7,0.35781863198007546,0,0,1,0,4,2,0,D
38,Male,Single,Bachelor,Employed,8357.081925140876,19560.87112798134,46,17.525870962746712,3,Yes,9,3,2206.4453752507243,0.44459181733388503,0.4352274276108667,0.7952733149126525,3,0.9963925279379817,0,0,0,0,1,1,1,B
49,Male,Divorced,Bachelor,Unemployed,4273.802522861068,19517.54969529572,17,12.41027857419979,1,No,13,5,2177.6889110422503,0.32743568230189185,0.4971597596571889,0.7224466703948298,3,0.08935478381726847,0,0,0,0,0,10,1,A
53,Male,Married,Master,Self-Employed,5957.481495733904,36572.86841911722,13,14.539591454306816,5,Yes,6,3,903.7808695699293,0.6133847936875135,0.33436766838219645,0.8991676148310499,9,0.008207834491998689,1,0,0,0,5,2,0,C
27,Female,Single,PhD,Self-Employed,4514.68935502393,24083.14075032277,44,16.656294841754487,6,No,15,1,2868.4788285416676,0.6718000452980478,0.36032499581930927,0.7862514912229828,3,0.0074259057420226204,0,0,0,0,3,1,0,C
56,Female,Single,PhD,Self-Employed,532.1673985041607,33617.40109755061,52,12.13357614773766,2,Yes,19,3,2705.1032024096326,0.43716698976108176,0.2875231816165767,0.9008208345777715,1,0.4116553575826537,0,0,0,0,0,8,1,A
28,Female,Divorced,Bachelor,Unemployed,5246.0193261108025,31855.442060906167,63,19.750338838258525,8,No,1,2,1304.0711258285187,0.843737703571676,0.1470136549374394,0.669705804004995,10,0.8469920866547967,1,0,0,0,2,3,0,D
68,Female,Single,PhD,Employed,5589.816002708662,21606.837820048037,31,14.565274701482767,3,No,14,4,1823.8213520571708,0.48135002608472965,0.45372449497640804,0.6491446107318304,5,0.7240219023884787,0,0,0,0,5,0,1,B
32,Female,Married,PhD,Unemployed,5371.747640361175,20965.09007720429,35,8.272081057989109,8,Yes,5,4,933.1666431158055,0.8056295773895806,0.3742805473651576,0.7976241082640204,0,0.3264457593871557,0,0,0,0,3,9,0,D
79,Female,Married,High School,Self-Employed,4577.680485001032,12027.196357852143,69,14.580363861225967,3,Yes,20,1,3089.494793044777,0.48058758959436104,0.3802859702951867,0.8910122106560172,10,0.06202487007719759,0,0,0,0,3,1,1,B
28,Male,Single,PhD,Self-Employed,4164.3116886579255,20256.59052560351,43,19.748145787520304,8,Yes,20,1,1796.3880233727562,0.8154960906516834,0.2903211219394441,0.7206128970827299,9,0.7538122642685653,0,0,0,0,2,8,0,D
63,Male,Married,High School,Employed,2838.21433765586,14632.443920567079,43,13.638107422688899,4,No,4,5,2160.850192048311,0.5438382272114235,0.39871469687579913,0.8475052636667166,4,0.93343211241432,0,0,0,0,5,3,1,B
75,Female,Married,PhD,Unemployed,3851.437298060032,15152.11457638981,61,11.359029602341963,7,No,16,5,685.5869628136484,0.751446821900555,0.23736243517819552,0.8406790636498073,11,0.974861948293034,0,0,0,0,3,8,0,D
33,Male,Single,Bachelor,Self-Employed,5413.579604794324,12319.067040423488,63,12.758420769804674,3,Yes,7,2,1718.2340092330041,0.47291070261105717,0.39247436782045164,0.8667862548660886,3,0.3728291103467839,0,1,0,0,5,9,1,B
65,Female,Divorced,Master,Self-Employed,9314.937446616912,11917.299354933435,32,10.892927862553927,7,No,10,5,3754.875938869145,0.7718694238645474,0.3954963735559617,0.7063771901360842,0,0.3218623546712348,0,0,0,0,2,9,0,D
62,Male,Single,High School,Unemployed,5572.529163565143,7191.456870396789,29,17.79867877144565,7,Yes,8,5,1849.1113681734341,0.7873914626196176,0.38924263453434066,0.8649468757531966,1,0.060372256239550004,0,0,0,0,0,6,0,D
35,Male,Married,Bachelor,Employed,5221.376159531969,31200.173301912586,51,18.959398699774617,6,No,13,5,2563.5788794708305,0.6925095217881891,0.3443903075998851,0.8096311500458031,11,0.0668471812049739,1,0,0,0,1,9,0,C
74,Female,Divorced,PhD,Self-Employed,8498.547330632207,12758.044306356318,33,16.831371129213004,8,No,15,1,2304.1798938033116,0.8329433662855366,0.4789102166554116,0.8782922156535136,2,0.6800404852833962,0,0,0,0,1,1,0,D
31,Female,Single,PhD,Unemployed,6488.734641538798,12066.818081766709,61,16.7037965219192,4,No,13,3,1118.0295574736717,0.5465365523515415,0.32045917826751036,0.9803586193219958,4,0.057693784471951726,0,0,1,0,2,10,1,B
56,Female,Divorced,Master,Unemployed,1983.214212540318,22948.47174271731,60,13.894766007164588,4,Yes,12,4,640.4749539609847,0.5762876365921015,0.45650379697432997,0.7400261878352319,12,0.6589526324058589,0,0,0,1,4,5,1,B
19,Male,Married,Bachelor,Employed,5541.574102168007,14625.841820662048,19,11.358948754603315,5,No,19,1,2279.382838840561,0.582064656093355,0.3199816545037487,1.0159808733775892,4,0.2776444884793816,0,0,0,0,1,9,0,C
79,Male,Single,PhD,Unemployed,4104.664766407808,7721.775506325888,16,15.290970852751649,7,No,18,3,1815.3841218034468,0.7721318396708325,0.30125399320010143,0.8123070793572322,11,0.3719870638742975,0,0,1,1,1,2,0,D
26,Male,Married,Bachelor,Unemployed,4699.803415063915,22352.132085002035,65,16.36931145289018,1,No,7,2,1412.4698235703067,0.3265094833264405,0.19085892659455161,0.7631980626233632,2,0.9911465871865877,0,0,0,0,2,7,1,A
44,Female,Single,Bachelor,Unemployed,2113.0562309190955,35334.93632852717,57,13.51349444819607,3,Yes,10,4,1301.8494467254895,0.4661920785219296,0.5130758354723168,0.5942013128729016,0,0.22229391772608675,0,0,0,0,1,1,1,B
31,Male,Married,Master,Unemployed,5300.048441060875,12276.438769153345,50,17.370234680746634,1,No,6,5,2859.7518534385044,0.35118071371814386,0.326523674804437,0.8222598271723075,1,0.4253593026297573,0,0,0,1,1,5,1,A
57,Female,Single,Bachelor,Employed,4600.843180478162,9261.964461403499,61,19.402789762196914,1,No,5,5,4387.182312415554,0.33276702813513387,0.3338906435338739,0.6098811946819741,0,0.4928876522051776,0,0,0,0,1,0,1,A
78,Male,Single,High School,Self-Employed,1872.066989755619,15532.745747230994,68,18.646625705120574,8,Yes,19,2,2182.9100540821223,0.8011756874394824,0.14912483978081953,0.676972720598872,10,0.22146128011928445,0,0,0,1,2,0,0,D
54,Male,Single,PhD,Employed,5092.12172707928,12797.745570125217,70,18.13658588743855,2,No,10,0,968.4670016109278,0.43123509132287197,0.3821163985166978,0.8826342211710543,12,0.14929406622439245,0,0,1,1,3,6,1,A
74,Female,Divorced,Bachelor,Self-Employed,1688.1724908903198,31354.262452583494,69,12.50022410160035,5,Yes,16,3,1977.62353700784,0.5932873505066744,0.5579767204129119,0.6586339407836901,9,0.29593459044243586,0,1,0,0,3,2,0,C
33,Female,Divorced,Master,Self-Employed,3043.6611799857387,1632.408177915393,46,8.93744026150259,8,Yes,1,0,717.9462273184629,0.802664932594801,0.5550612865317149,0.6989792548748831,3,0.39501021825837923,0,1,0,0,1,7,0,D
38,Female,Married,Master,Unemployed,5260.5006602054555,19279.54381033848,31,17.35193997630003,5,Yes,7,3,1612.5334597841907,0.583378703926599,0.3112011918512217,0.6563871802171711,6,0.9708803764901462,0,0,0,0,4,7,0,C
75,Male,Single,Master,Self-Employed,6316.888377238126,18678.9622673723,13,18.84859691759377,4,Yes,4,5,622.382905532985,0.576061755030782,0.4105884577859748,0.6979934733758054,0,0.448607611626347,0,0,0,0,3,7,1,B
34,Female,Divorced,Bachelor,Unemployed,2946.5177064523828,33740.51851172503,60,10.44966529616013,8,Yes,8,2,2563.0475430863485,0.821191233784981,0.38015390799451754,0.9036994564104783,10,0.08763773695339205,0,0,0,0,3,4,0,D
54,Male,Married,Bachelor,Employed,4751.476484186025,24502.152009681035,13,16.26861463953992,4,No,12,1,1971.8545303214744,0.5321331577856909,0.24231557147886118,0.8722540666666921,8,0.6510780149044559,0,0,1,0,3,5,1,B
48,Female,Single,High School,Unemployed,7012.858926574745,11224.695596591588,55,11.935906014400576,2,No,7,2,697.3251115542141,0.4010929770602714,0.4492874238322364,0.9130498375319892,3,0.06906555733018316,0,0,0,0,3,0,1,A
38,Female,Married,High School,Employed,4965.689399469489,26360.308589641747,16,17.65542425304746,2,Yes,10,5,1749.3248890854643,0.4356230846400656,0.33105361433282177,1.0322014860043431,3,0.14441358516308211,0,0,0,0,2,3,1,A
60,Female,Divorced,High School,Self-Employed,3252.834268704566,33580.65415076708,68,13.670524902531717,8,Yes,19,1,2511.974601625754,0.8336586255541623,0.4143713589915228,0.8261905612443089,6,0.13316763636718953,0,0,0,0,2,7,0,D
73,Male,Divorced,Bachelor,Employed,443.55439255788497,16222.289252834955,35,16.570303322177843,7,No,17,4,624.6357065044313,0.7767286658205246,0.48465219951044625,0.7078906399373218,5,0.7832958126397573,0,0,0,0,5,4,0,D
48,Female,Married,Bachelor,Unemployed,439.73470665800414,12429.57341337936,30,15.684292459469809,7,No,12,4,2139.030739184133,0.7392798162994293,0.47156023567569727,0.8793143533348846,1,0.37522422704157743,0,0,0,0,3,8,0,D
80,Female,Single,Bachelor,Unemployed,3272.6301669753902,27729.78269499382,53,19.502273415161163,3,No,11,0,2702.9479167289655,0.5036215403558952,0.31949616022932875,0.8510938660494872,10,0.8376146850788595,1,0,0,0,2,1,1,B
36,Female,Married,High School,Self-Employed,4334.415046890025,11700.213199259339,23,18.14494815206414,3,No,13,5,2148.1842306795243,0.4565556630048119,0.4626496726651353,0.7107227813901836,10,0.12407494309334433,1,1,1,0,1,4,1,B
31,Female,Divorced,Bachelor,Unemployed,3297.087854455578,34439.10038927012,39,19.12479931290671,6,No,16,4,1127.4531231933743,0.6942727203260521,0.31998486100906465,0.6838592822960451,9,0.6507196232704398,0,0,0,1,3,4,0,C
64,Female,Single,Master,Self-Employed,2784.5700100996573,6954.426573901033,65,12.29917119672481,5,No,18,3,1722.5062083561522,0.6423978825913645,0.3742311618473796,0.5463059421306232,5,0.27615792063916755,0,0,0,0,2,9,0,C
48,Female,Married,Master,Unemployed,3404.3537774278216,21938.807981499827,33,17.880607343663172,3,Yes,8,3,2069.355011358748,0.461712334498055,0.5004067516644535,0.7598358170116258,11,0.30086158828515996,0,0,1,0,4,1,1,B
37,Female,Married,Master,Unemployed,4973.3162613426975,12616.982079140089,12,18.348802369551457,1,Yes,11,0,654.2817448617204,0.33686271208498236,0.4227930541159277,0.7989213362578511,10,0.4241015007740966,0,0,0,0,0,1,1,A
30,Male,Single,Bachelor,Self-Employed,1371.4918548251221,28028.520218204103,56,9.312082790921158,4,No,11,1,1911.5872443603225,0.5200875730567504,0.28082162378737135,0.8737140555622811,10,0.2680314255472982,0,0,0,0,1,5,1,B
73,Male,Divorced,PhD,Employed,3034.1595537249264,22123.397632115935,13,10.417651963742513,3,Yes,19,4,2015.2934383623008,0.4717788536172334,0.11442730815451968,0.796700306292214,1,0.3153180355584039,0,0,0,0,2,6,1,B
57,Female,Single,Master,Unemployed,4940.77931483349,1512.975809911637,60,14.755195572625151,3,No,5,3,2928.496634908657,0.4918051629672233,0.4132841364130683,0.817635193841328,1,0.9174263583316538,0,0,0,0,5,8,1,B
60,Male,Divorced,Bachelor,Employed,6835.701926091646,16975.935057005292,68,11.002479797952711,4,No,4,3,1451.1305313628843,0.5272103981703264,0.36880224519309857,0.8330714543173736,7,0.9201289312055231,0,0,0,0,3,10,1,B
42,Female,Married,PhD,Unemployed,3468.31160356655,38708.07104716958,35,17.193772162649616,6,Yes,13,5,2793.823392289967,0.6688576274098594,0.24809797631905428,0.7816035745914038,1,0.09909132605746973,0,0,0,0,4,1,0,C
66,Female,Divorced,PhD,Employed,5709.114677027837,23133.433510696424,59,16.66294624271498,5,Yes,15,0,2624.998491892503,0.5959116034785549,0.3943375487888662,0.7485419489611662,12,0.7241690095367174,0,0,0,0,2,6,0,C
79,Male,Married,High School,Unemployed,5811.737701271746,24054.4439739981,55,11.904708076324889,6,No,3,4,1260.2110659871519,0.6927734706965353,0.26215186390765666,0.6691457889815373,10,0.12984060201898917,0,0,1,0,5,7,0,C
30,Female,Single,Master,Unemployed,4268.383023240951,24594.480563313173,54,8.14569347507043,3,Yes,2,4,1548.9991192134776,0.4993446302209552,0.4933224364664498,0.8506395644435114,1,0.8220819493531267,1,0,0,0,0,8,1,B
68,Female,Single,High School,Employed,8013.611365998342,27566.128490124855,59,11.855140542075137,5,No,10,1,1340.2984439389518,0.5833807994971717,0.23321269667770816,0.8124311833612439,1,0.703875610308681,0,0,0,0,0,7,0,C
68,Female,Married,Bachelor,Self-Employed,3762.717406928695,20853.989437424225,32,11.519791185700539,7,Yes,5,5,928.461701936661,0.7602474391510823,0.4167057486802315,0.7336380200266525,8,0.01332636474940152,0,0,1,0,0,5,0,D
65,Female,Divorced,Bachelor,Employed,9331.553811916154,27515.66611677839,28,18.68510948962446,1,No,1,2,2324.789100357164,0.3457308374550918,0.3405446953325023,0.8673039285815975,6,0.198588947731961,1,0,0,0,1,5,1,A
77,Female,Single,Master,Self-Employed,2085.506212065793,75.76172683100958,46,14.137880229996508,7,No,16,4,1276.8523099225326,0.7557332004201968,0.29534126951517664,0.6516334824357526,0,0.0416440100896911,0,0,1,0,1,6,0,D
38,Female,Married,High School,Unemployed,6796.070795640897,6761.058548633908,52,8.229422553617278,4,No,12,2,1322.9696968983926,0.5463193416053151,0.3195132386931564,0.7883955437061057,6,0.41522518439545375,0,0,0,0,4,4,1,B
68,Female,Single,High School,Unemployed,4914.241323634704,20820.127693214952,64,14.641733387150584,8,No,19,2,2343.012704164746,0.8052078994434112,0.3215509062286656,0.896711061377919,5,0.2582384565482233,0,0,0,0,0,9,0,D
38,Male,Married,Bachelor,Self-Employed,6557.06934688075,27934.230031234485,65,13.114155599912301,2,No,14,0,2577.715672342791,0.42347417483481076,0.572999019759962,0.6203980027623398,4,0.016875967119311053,0,0,0,0,1,2,1,A
50,Female,Divorced,Master,Self-Employed,5969.6342965204385,22600.433332429948,26,11.873755831427609,4,Yes,5,2,2756.9276808332447,0.5394304153072518,0.3468697365217264,0.7961266955395905,7,0.7641878986738296,0,0,0,0,2,7,1,B
30,Male,Married,High School,Unemployed,5914.811944655923,16909.974223136047,20,14.340718846962018,5,Yes,9,4,2001.5311311270082,0.6483981994484084,0.40703075907964453,0.8820690019015461,2,0.07853234442788737,0,0,0,0,0,7,0,C
61,Male,Divorced,Master,Employed,6265.258408938569,18329.34132058216,45,15.642611884541306,5,Yes,7,1,1340.0950463362478,0.5900084063768857,0.4568319192955646,0.7958577473920275,5,0.5983135297812336,0,0,0,0,4,7,0,C
29,Male,Single,High School,Employed,5409.977344558412,18514.60720499061,43,17.875200487641827,6,Yes,17,5,1902.4632236219018,0.7146121136691742,0.3433796508077937,0.7525372219026486,6,0.08315050306531979,1,0,1,1,5,5,0,C
48,Male,Divorced,PhD,Employed,7299.273005464995,21336.994549255363,21,11.239973058581937,7,Yes,4,1,371.54049164598814,0.7280124904515282,0.2907116463684787,0.7717986478594726,7,0.8650747294195079,0,0,0,0,1,7,0,D
38,Female,Single,Bachelor,Unemployed,7579.492593146726,11554.335853505381,24,9.025926254333992,2,Yes,13,3,1125.2304498530016,0.3993348121039451,0.5099538080479906,0.7907853658891075,3,0.08975847410580062,0,0,0,0,1,0,1,A
